pChEMBL Value,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
4.73,CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc(C#N)cc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,2,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,36,40,34,32,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,12,12,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,36,18,2,10,24,38,44,40
4.72,CNC(=O)[C@H]1CN(c2cc(F)c(N3CCCOCC3)c(F)c2F)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,7,0,8,6,4,6,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,2,0,0,2,0,0,4,0,0,0,0,2,0,4,0,4,8,12,14,16,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,6,12,12,6,0,0,0,0,0,0
4.72,CC(=O)NCCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,6,0,0,2,8,2,2,4,2,2,6,2,6,4,12,4,8,8,6,4,1,0,0,0,4,2,0,0,2,2,0,2,0,2,0,0,0,2,0,2,0,0,12,2,4,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,10,2,6,8,12,4,10,8,6,4,1,0,0,0,6,4,0,0,4,2,0,4,2,2,0,2,0,2,0,2,0,0,14,4,8,6,4,4,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72,O=[N+]([O-])c1ccc2c(c1)CCN2c1cccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,4,0,0,4,4,2,2,0,0,0,4,0,0,12,8,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,14,12,10,9,0,4,12,10,6,8,2,2,4,0,4,0,0,0,2,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,22,20,16,18,24,26,22,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,26,20,16,20,16,8,2,0
4.72,Nc1cccc(C#Cc2ccc(N3C[C@H](CO)OC3=O)cc2F)n1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,6,8,6,2,6,0,8,2,2,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,12,14,14,14,14,12,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,14,8,16,20,16,8,2
4.71,c1ccc(-c2cnc(NCCCCCCCCNc3ncc(-c4ccccc4)[nH]3)[nH]2)cc1,4,0,4,0,0,0,0,0,0,2,2,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,8,8,4,4,2,12,16,12,12,16,12,4,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,8,8,4,4,2,12,20,16,12,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,6,4,2,0,0,0,0,0,0,0,4,12,20,24,32,40,40,22,48,60,44,36,24,8,0,0,0
4.71,COc1cc(O)c2c(c1Cl)CC1CC3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(O)C1C2=O,4,0,0,2,0,2,4,2,0,0,4,0,2,4,14,12,8,2,6,4,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,4,4,4,6,8,6,4,4,10,0,2,6,20,16,12,4,10,6,1,0,2,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,4,4,0,4,10,12,10,8,12,16,18,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
4.7,CCOC1OC(c2ccccc2)=Cc2nc3ccccc3cc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,18,18,18,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,40,32,20,20,22,24,22,16
4.7,C[C@H]1c2cccc(O)c2C(=O)C2C1CC1[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]1(O)C2O,4,0,0,2,0,2,4,2,0,0,4,0,2,4,12,12,8,2,4,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,4,2,4,2,0,0,2,4,4,4,6,8,6,4,4,9,0,2,6,18,16,10,4,8,2,1,0,2,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,10,14,8,6,2,0,0,2,6,8,8,8,12,16,18,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,4,8,10,8,6,6,4,2,6,12,12,6,0,0,0,0,0,0
4.7,Cc1ccc(SCc2cc(C(=O)NO)no2)cc1,2,0,0,2,0,0,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,0,2,6,8,5,2,2,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,18,18,6,4,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,22,8,8,16,18,12,4,0
4.7,CN(C)CCCOc1ccc(C(NC(=O)c2ccc(-c3cccc(NC(=O)c4ccccn4)c3)o2)C(=O)N2CCNCC2)cc1,3,0,0,0,0,0,2,0,2,0,3,0,4,8,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,16,16,10,10,8,8,6,10,0,6,10,2,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,1,8,22,36,42,40,42,34,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,23,48,54,36,28,36,42,44,44,40
4.7,N#Cc1ccc(-c2ccc(O)c(O)c2)s1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,6,8,4,0,0,3,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,10,8,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,30,22,18,12,4,0,0,0
4.69,CC(=O)Nc1ccc(SCc2cc(C(=O)NO)no2)cc1,3,0,0,2,0,0,0,0,0,0,3,2,4,4,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,10,4,0,4,10,12,7,2,4,6,4,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,24,24,10,6,10,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,22,8,8,16,18,12,4,0
4.69,CCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,5,0,0,2,6,2,2,2,2,0,5,2,4,4,10,4,6,6,6,0,1,0,0,0,4,2,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,0,10,2,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,8,2,4,8,10,4,8,6,6,0,1,0,0,0,6,4,0,0,4,0,0,4,2,2,0,2,0,2,0,2,0,0,12,4,6,6,4,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.68,O=C(NO)c1cc(CSc2ccc(F)cc2)on1,2,0,0,2,0,0,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,0,2,6,8,5,2,2,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,18,18,6,4,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,22,8,8,16,18,12,4,0
4.68,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCC3=O)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,0,6,0,8,2,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,4,0,2,0,2,6,12,14,12,8,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
4.67,C=C1CCC2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@@H]1Oc1cccc2cccnc12,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,4,0,0,6,0,0,2,10,0,4,2,1,6,10,12,10,8,10,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,4,6,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,4,6,6,4,4,6,10,22,28,24,12,4,0,0,0,0
4.66,COc1cc(-c2cc(-c3ccc(Cl)c(Cl)c3)nc3[nH]nc(C)c23)cc(OC)c1OC,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,6,4,6,8,8,4,0,0,5,0,0,6,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,14,24,24,22,22,28,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,8,8,6,6,8,10,14,12,21,48,66,64,60,60,54,38,20,8
4.66,O=C(NO)c1cc(CSc2ccc(C(F)(F)F)cc2)on1,2,0,0,2,0,0,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,0,2,6,8,5,2,2,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,18,18,6,4,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,22,8,8,16,18,12,4,0
4.64,NC(=O)[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,7,0,8,6,4,6,0,4,2,4,1,0,2,2,2,2,0,0,0,2,0,6,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8,12,14,16,16,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
4.64,N[C@@H]1C[C@H](N)CN(c2nc(N3CCNCC3)nc(N3C[C@H](N)C[C@H](N)C3)n2)C1,5,0,0,0,4,0,0,0,0,0,5,0,0,10,4,20,0,30,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,20,20,10,0,0,11,0,18,10,16,20,0,30,0,0,4,0,0,8,4,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,12,0,0,3,18,18,18,16,20,20,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,0,6,12,12,6,0,0,0,0,0,0
4.64,OC[C@H]1O[C@H](Oc2ccc(-n3ccc4cc(Cl)cnc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,4,0,0,4,4,2,2,0,0,0,4,0,0,12,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,2,6,12,14,12,10,7,0,2,12,8,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,2,4,0,1,6,10,14,12,16,20,22,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,8,8,8,8,8,8,6,2,15,34,46,42,34,26,18,8,2,0
4.63,Oc1ccc(-c2sccc2Cl)cc1O,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,8,8,6,6,8,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,8,8,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,6,4,4,2,0,0,0,11,24,30,22,18,12,4,0,0,0
4.63,NC(=O)[C@H]1CN(c2cc(F)c(N3CCCOCC3)c(F)c2F)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,7,0,8,6,4,6,0,4,2,4,1,0,2,2,2,2,0,0,0,2,0,6,0,0,4,0,2,0,0,2,0,0,4,0,0,0,0,2,0,4,0,4,8,12,14,16,16,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,6,12,12,6,0,0,0,0,0,0
4.63,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@H](O)CN,5,0,0,2,6,2,2,2,2,0,5,2,4,4,10,4,6,6,6,0,2,0,0,2,4,2,0,2,2,0,0,2,0,2,0,0,0,2,0,2,0,0,8,2,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,10,4,8,6,6,0,2,0,0,2,6,4,0,4,6,0,0,4,2,2,0,2,0,2,0,2,0,0,10,4,6,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.63,O=C(NC1CCCC1)c1ccc(-c2ccc(O)c(O)c2)o1,3,0,0,2,0,0,0,0,2,2,3,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,10,12,10,8,12,8,2,0,4,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,12,16,14,10,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,4,12,16,12,12,16,11,24,30,22,18,12,4,0,0,0
4.63,O=C1O[C@@H](CO)CN1c1ccc(-c2cnoc2)c(F)c1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,5,0,6,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,8,10,14,16,14,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,30,22,18,12,4,0,0,0
4.62,O=C(/C=C/c1cccc(Cl)c1)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
